,county,location,count_text,incarcerated_persons,proportion_by_sci,Total Death Rate,date,HCRF
810,Juniata,PINE GROVE,Showing search results: no results found,0,0.0,327.1,2021-03-08,190.977702991453
811,Juniata,QUEHANNA BOOT CAMP,Showing search results: no results found,0,0.0,327.1,2021-03-08,197.30118081180814
812,Juniata,ROCKVIEW,Showing search results: 6 records,6,0.003992015968063872,327.1,2021-03-08,196.51714570858283
813,Juniata,SMITHFIELD,Showing search results: 3 records,3,0.002944062806673209,327.1,2021-03-08,194.1576054955839
814,Juniata,SOMERSET,Showing search results: 3 records,3,0.0014044943820224719,327.1,2021-03-08,191.95955992509363
815,Juniata,WAYMART,Showing search results: 1 records,1,0.001177856301531213,327.1,2021-03-08,193.53401648998823
816,Lackawanna,ALBION,Showing search results: 27 records,27,0.012771996215704825,203.65,2021-03-08,182.4374408703879
817,Lackawanna,BENNER TOWNSHIP,Showing search results: 53 records,53,0.0270961145194274,203.65,2021-03-08,194.38251022494887
818,Lackawanna,CAMBRIDGE SPRINGS,Showing search results: 11 records,11,0.01261467889908257,203.65,2021-03-08,194.4856766055046
819,Lackawanna,CAMP HILL,Showing search results: 28 records,28,0.014127144298688193,203.65,2021-03-08,194.85490413723514
820,Lackawanna,CHESTER,Showing search results: 20 records,20,0.01966568338249754,203.65,2021-03-08,197.31737463126842
821,Lackawanna,COAL TOWNSHIP,Showing search results: 50 records,50,0.02400384061449832,203.65,2021-03-08,197.85577532405182
822,Lackawanna,DALLAS,Showing search results: 57 records,57,0.036468330134357005,203.65,2021-03-08,198.31900191938578
823,Lackawanna,FAYETTE,Showing search results: 20 records,20,0.010256410256410256,203.65,2021-03-08,185.0471076923077
824,Lackawanna,FOREST,Showing search results: 17 records,17,0.0075723830734966595,203.65,2021-03-08,190.62502004454345
825,Lackawanna,FRACKVILLE,Showing search results: 25 records,25,0.022727272727272728,203.65,2021-03-08,196.2640818181818
826,Lackawanna,GREENE,Showing search results: 11 records,11,0.006354708261120739,203.65,2021-03-08,185.38624494511842
827,Lackawanna,HOUTZDALE,Showing search results: 42 records,42,0.01766933108960875,203.65,2021-03-08,194.90493899873792
828,Lackawanna,HUNTINGDON,Showing search results: 21 records,21,0.011844331641285956,203.65,2021-03-08,195.1222109419064
829,Lackawanna,LAUREL HIGHLANDS,Showing search results: 19 records,19,0.02457956015523933,203.65,2021-03-08,193.5459508408797
830,Lackawanna,MAHANOY,Showing search results: 43 records,43,0.019625741670470105,203.65,2021-03-08,200.87183934276587
831,Lackawanna,MERCER,Showing search results: 12 records,12,0.011278195488721804,203.65,2021-03-08,186.37066729323308
832,Lackawanna,MUNCY,Showing search results: 26 records,26,0.02432179607109448,203.65,2021-03-08,195.63550046772687
833,Lackawanna,PHOENIX,Showing search results: 48 records,48,0.01603206412825651,203.65,2021-03-08,197.1000601202405
834,Lackawanna,PINE GROVE,Showing search results: 14 records,14,0.014957264957264958,203.65,2021-03-08,190.977702991453
835,Lackawanna,QUEHANNA BOOT CAMP,Showing search results: 3 records,3,0.01107011070110701,203.65,2021-03-08,197.30118081180814
836,Lackawanna,ROCKVIEW,Showing search results: 27 records,27,0.017964071856287425,203.65,2021-03-08,196.51714570858283
837,Lackawanna,SMITHFIELD,Showing search results: 48 records,48,0.047105004906771344,203.65,2021-03-08,194.1576054955839
838,Lackawanna,SOMERSET,Showing search results: 19 records,19,0.008895131086142321,203.65,2021-03-08,191.95955992509363
839,Lackawanna,WAYMART,Showing search results: 51 records,51,0.06007067137809187,203.65,2021-03-08,193.53401648998823
840,Lancaster,ALBION,Showing search results: 43 records,43,0.02034058656575213,193.69,2021-03-08,182.4374408703879
841,Lancaster,BENNER TOWNSHIP,Showing search results: 111 records,111,0.05674846625766871,193.69,2021-03-08,194.38251022494887
842,Lancaster,CAMBRIDGE SPRINGS,Showing search results: 35 records,35,0.040137614678899085,193.69,2021-03-08,194.4856766055046
843,Lancaster,CAMP HILL,Showing search results: 117 records,117,0.059031281533804235,193.69,2021-03-08,194.85490413723514
844,Lancaster,CHESTER,Showing search results: 52 records,52,0.051130776794493606,193.69,2021-03-08,197.31737463126842
845,Lancaster,COAL TOWNSHIP,Showing search results: 109 records,109,0.05232837253960634,193.69,2021-03-08,197.85577532405182
846,Lancaster,DALLAS,Showing search results: 48 records,48,0.030710172744721688,193.69,2021-03-08,198.31900191938578
847,Lancaster,FAYETTE,Showing search results: 61 records,61,0.03128205128205128,193.69,2021-03-08,185.0471076923077
848,Lancaster,FOREST,Showing search results: 50 records,50,0.022271714922048998,193.69,2021-03-08,190.62502004454345
849,Lancaster,FRACKVILLE,Showing search results: 37 records,37,0.03363636363636364,193.69,2021-03-08,196.2640818181818
850,Lancaster,GREENE,Showing search results: 37 records,37,0.021374927787406125,193.69,2021-03-08,185.38624494511842
851,Lancaster,HOUTZDALE,Showing search results: 128 records,128,0.05384938998737905,193.69,2021-03-08,194.90493899873792
852,Lancaster,HUNTINGDON,Showing search results: 107 records,107,0.06034968979131416,193.69,2021-03-08,195.1222109419064
853,Lancaster,LAUREL HIGHLANDS,Showing search results: 32 records,32,0.04139715394566624,193.69,2021-03-08,193.5459508408797
854,Lancaster,MAHANOY,Showing search results: 94 records,94,0.042902784116841626,193.69,2021-03-08,200.87183934276587
855,Lancaster,MERCER,Showing search results: 20 records,20,0.018796992481203006,193.69,2021-03-08,186.37066729323308
856,Lancaster,MUNCY,Showing search results: 47 records,47,0.04396632366697849,193.69,2021-03-08,195.63550046772687
857,Lancaster,PHOENIX,Showing search results: 109 records,109,0.0364061456245825,193.69,2021-03-08,197.1000601202405
858,Lancaster,PINE GROVE,Showing search results: 47 records,47,0.050213675213675216,193.69,2021-03-08,190.977702991453
859,Lancaster,QUEHANNA BOOT CAMP,Showing search results: 16 records,16,0.05904059040590406,193.69,2021-03-08,197.30118081180814
860,Lancaster,ROCKVIEW,Showing search results: 93 records,93,0.06187624750499002,193.69,2021-03-08,196.51714570858283
861,Lancaster,SMITHFIELD,Showing search results: 27 records,27,0.02649656526005888,193.69,2021-03-08,194.1576054955839
862,Lancaster,SOMERSET,Showing search results: 88 records,88,0.04119850187265917,193.69,2021-03-08,191.95955992509363
863,Lancaster,WAYMART,Showing search results: 35 records,35,0.04122497055359246,193.69,2021-03-08,193.53401648998823
864,Lawrence,ALBION,Showing search results: 27 records,27,0.012771996215704825,219.85,2021-03-08,182.4374408703879
865,Lawrence,BENNER TOWNSHIP,Showing search results: 2 records,2,0.0010224948875255625,219.85,2021-03-08,194.38251022494887
866,Lawrence,CAMBRIDGE SPRINGS,Showing search results: 8 records,8,0.009174311926605505,219.85,2021-03-08,194.4856766055046
867,Lawrence,CAMP HILL,Showing search results: 12 records,12,0.006054490413723511,219.85,2021-03-08,194.85490413723514
868,Lawrence,CHESTER,Showing search results: 1 records,1,0.0009832841691248771,219.85,2021-03-08,197.31737463126842
869,Lawrence,COAL TOWNSHIP,Showing search results: 2 records,2,0.0009601536245799327,219.85,2021-03-08,197.85577532405182
870,Lawrence,DALLAS,Showing search results: 3 records,3,0.0019193857965451055,219.85,2021-03-08,198.31900191938578
871,Lawrence,FAYETTE,Showing search results: 14 records,14,0.0071794871794871795,219.85,2021-03-08,185.0471076923077
872,Lawrence,FOREST,Showing search results: 15 records,15,0.0066815144766146995,219.85,2021-03-08,190.62502004454345
873,Lawrence,FRACKVILLE,Showing search results: 2 records,2,0.0018181818181818182,219.85,2021-03-08,196.2640818181818
874,Lawrence,GREENE,Showing search results: 16 records,16,0.00924321201617562,219.85,2021-03-08,185.38624494511842
875,Lawrence,HOUTZDALE,Showing search results: 9 records,9,0.0037862852334875894,219.85,2021-03-08,194.90493899873792
876,Lawrence,HUNTINGDON,Showing search results: 7 records,7,0.003948110547095319,219.85,2021-03-08,195.1222109419064
877,Lawrence,LAUREL HIGHLANDS,Showing search results: 3 records,3,0.0038809831824062097,219.85,2021-03-08,193.5459508408797
878,Lawrence,MAHANOY,Showing search results: 2 records,2,0.0009128251939753537,219.85,2021-03-08,200.87183934276587
879,Lawrence,MERCER,Showing search results: 23 records,23,0.021616541353383457,219.85,2021-03-08,186.37066729323308
880,Lawrence,MUNCY,Showing search results: 4 records,4,0.0037418147801683817,219.85,2021-03-08,195.63550046772687
881,Lawrence,PHOENIX,Showing search results: 1 records,1,0.00033400133600534405,219.85,2021-03-08,197.1000601202405
882,Lawrence,PINE GROVE,Showing search results: 5 records,5,0.005341880341880342,219.85,2021-03-08,190.977702991453
883,Lawrence,QUEHANNA BOOT CAMP,Showing search results: 3 records,3,0.01107011070110701,219.85,2021-03-08,197.30118081180814
884,Lawrence,ROCKVIEW,Showing search results: 3 records,3,0.001996007984031936,219.85,2021-03-08,196.51714570858283
885,Lawrence,SMITHFIELD,Showing search results: 9 records,9,0.008832188420019628,219.85,2021-03-08,194.1576054955839
886,Lawrence,SOMERSET,Showing search results: 3 records,3,0.0014044943820224719,219.85,2021-03-08,191.95955992509363
887,Lawrence,WAYMART,Showing search results: 2 records,2,0.002355712603062426,219.85,2021-03-08,193.53401648998823
888,Lebanon,ALBION,Showing search results: 19 records,19,0.008987701040681173,184.07,2021-03-08,182.4374408703879
889,Lebanon,BENNER TOWNSHIP,Showing search results: 25 records,25,0.01278118609406953,184.07,2021-03-08,194.38251022494887
890,Lebanon,CAMBRIDGE SPRINGS,Showing search results: 11 records,11,0.01261467889908257,184.07,2021-03-08,194.4856766055046
891,Lebanon,CAMP HILL,Showing search results: 58 records,58,0.029263370332996974,184.07,2021-03-08,194.85490413723514
892,Lebanon,CHESTER,Showing search results: 17 records,17,0.01671583087512291,184.07,2021-03-08,197.31737463126842
893,Lebanon,COAL TOWNSHIP,Showing search results: 56 records,56,0.02688430148823812,184.07,2021-03-08,197.85577532405182
894,Lebanon,DALLAS,Showing search results: 27 records,27,0.01727447216890595,184.07,2021-03-08,198.31900191938578
895,Lebanon,FAYETTE,Showing search results: 24 records,24,0.012307692307692308,184.07,2021-03-08,185.0471076923077
896,Lebanon,FOREST,Showing search results: 20 records,20,0.008908685968819599,184.07,2021-03-08,190.62502004454345
897,Lebanon,FRACKVILLE,Showing search results: 21 records,21,0.019090909090909092,184.07,2021-03-08,196.2640818181818
898,Lebanon,GREENE,Showing search results: 22 records,22,0.012709416522241479,184.07,2021-03-08,185.38624494511842
899,Lebanon,HOUTZDALE,Showing search results: 39 records,39,0.016407236011779555,184.07,2021-03-08,194.90493899873792
900,Lebanon,HUNTINGDON,Showing search results: 28 records,28,0.015792442188381276,184.07,2021-03-08,195.1222109419064
901,Lebanon,LAUREL HIGHLANDS,Showing search results: 15 records,15,0.019404915912031046,184.07,2021-03-08,193.5459508408797
902,Lebanon,MAHANOY,Showing search results: 39 records,39,0.017800091282519397,184.07,2021-03-08,200.87183934276587
903,Lebanon,MERCER,Showing search results: 11 records,11,0.010338345864661654,184.07,2021-03-08,186.37066729323308
904,Lebanon,MUNCY,Showing search results: 21 records,21,0.019644527595884004,184.07,2021-03-08,195.63550046772687
905,Lebanon,PHOENIX,Showing search results: 25 records,25,0.008350033400133601,184.07,2021-03-08,197.1000601202405
906,Lebanon,PINE GROVE,Showing search results: 8 records,8,0.008547008547008548,184.07,2021-03-08,190.977702991453
907,Lebanon,QUEHANNA BOOT CAMP,Showing search results: 2 records,2,0.007380073800738007,184.07,2021-03-08,197.30118081180814
908,Lebanon,ROCKVIEW,Showing search results: 20 records,20,0.01330671989354624,184.07,2021-03-08,196.51714570858283
909,Lebanon,SMITHFIELD,Showing search results: 25 records,25,0.02453385672227674,184.07,2021-03-08,194.1576054955839
910,Lebanon,SOMERSET,Showing search results: 17 records,17,0.007958801498127341,184.07,2021-03-08,191.95955992509363
911,Lebanon,WAYMART,Showing search results: 11 records,11,0.012956419316843345,184.07,2021-03-08,193.53401648998823
912,Lehigh,ALBION,Showing search results: 35 records,35,0.016556291390728478,211.74,2021-03-08,182.4374408703879
913,Lehigh,BENNER TOWNSHIP,Showing search results: 63 records,63,0.032208588957055216,211.74,2021-03-08,194.38251022494887
914,Lehigh,CAMBRIDGE SPRINGS,Showing search results: 23 records,23,0.026376146788990827,211.74,2021-03-08,194.4856766055046
915,Lehigh,CAMP HILL,Showing search results: 39 records,39,0.019677093844601413,211.74,2021-03-08,194.85490413723514
916,Lehigh,CHESTER,Showing search results: 29 records,29,0.028515240904621434,211.74,2021-03-08,197.31737463126842
917,Lehigh,COAL TOWNSHIP,Showing search results: 63 records,63,0.030244839174267884,211.74,2021-03-08,197.85577532405182
918,Lehigh,DALLAS,Showing search results: 57 records,57,0.036468330134357005,211.74,2021-03-08,198.31900191938578
919,Lehigh,FAYETTE,Showing search results: 40 records,40,0.020512820512820513,211.74,2021-03-08,185.0471076923077
920,Lehigh,FOREST,Showing search results: 48 records,48,0.021380846325167038,211.74,2021-03-08,190.62502004454345
921,Lehigh,FRACKVILLE,Showing search results: 58 records,58,0.05272727272727273,211.74,2021-03-08,196.2640818181818
922,Lehigh,GREENE,Showing search results: 42 records,42,0.024263431542461005,211.74,2021-03-08,185.38624494511842
923,Lehigh,HOUTZDALE,Showing search results: 48 records,48,0.020193521245267142,211.74,2021-03-08,194.90493899873792
924,Lehigh,HUNTINGDON,Showing search results: 21 records,21,0.011844331641285956,211.74,2021-03-08,195.1222109419064
925,Lehigh,LAUREL HIGHLANDS,Showing search results: 16 records,16,0.02069857697283312,211.74,2021-03-08,193.5459508408797
926,Lehigh,MAHANOY,Showing search results: 119 records,119,0.054313099041533544,211.74,2021-03-08,200.87183934276587
927,Lehigh,MERCER,Showing search results: 10 records,10,0.009398496240601503,211.74,2021-03-08,186.37066729323308
928,Lehigh,MUNCY,Showing search results: 24 records,24,0.02245088868101029,211.74,2021-03-08,195.63550046772687
929,Lehigh,PHOENIX,Showing search results: 80 records,80,0.026720106880427523,211.74,2021-03-08,197.1000601202405
930,Lehigh,PINE GROVE,Showing search results: 33 records,33,0.035256410256410256,211.74,2021-03-08,190.977702991453
931,Lehigh,QUEHANNA BOOT CAMP,Showing search results: 7 records,7,0.025830258302583026,211.74,2021-03-08,197.30118081180814
932,Lehigh,ROCKVIEW,Showing search results: 48 records,48,0.031936127744510975,211.74,2021-03-08,196.51714570858283
933,Lehigh,SMITHFIELD,Showing search results: 25 records,25,0.02453385672227674,211.74,2021-03-08,194.1576054955839
934,Lehigh,SOMERSET,Showing search results: 46 records,46,0.02153558052434457,211.74,2021-03-08,191.95955992509363
935,Lehigh,WAYMART,Showing search results: 36 records,36,0.04240282685512368,211.74,2021-03-08,193.53401648998823
936,Luzerne,ALBION,Showing search results: 21 records,21,0.009933774834437087,235.02,2021-03-08,182.4374408703879
937,Luzerne,BENNER TOWNSHIP,Showing search results: 56 records,56,0.028629856850715747,235.02,2021-03-08,194.38251022494887
938,Luzerne,CAMBRIDGE SPRINGS,Showing search results: 16 records,16,0.01834862385321101,235.02,2021-03-08,194.4856766055046
939,Luzerne,CAMP HILL,Showing search results: 50 records,50,0.025227043390514632,235.02,2021-03-08,194.85490413723514
940,Luzerne,CHESTER,Showing search results: 27 records,27,0.02654867256637168,235.02,2021-03-08,197.31737463126842
941,Luzerne,COAL TOWNSHIP,Showing search results: 44 records,44,0.02112337974075852,235.02,2021-03-08,197.85577532405182
942,Luzerne,DALLAS,Showing search results: 90 records,90,0.05758157389635317,235.02,2021-03-08,198.31900191938578
943,Luzerne,FAYETTE,Showing search results: 15 records,15,0.007692307692307693,235.02,2021-03-08,185.0471076923077
944,Luzerne,FOREST,Showing search results: 47 records,47,0.02093541202672606,235.02,2021-03-08,190.62502004454345
945,Luzerne,FRACKVILLE,Showing search results: 26 records,26,0.023636363636363636,235.02,2021-03-08,196.2640818181818
946,Luzerne,GREENE,Showing search results: 23 records,23,0.013287117273252455,235.02,2021-03-08,185.38624494511842
947,Luzerne,HOUTZDALE,Showing search results: 55 records,55,0.023138409760201935,235.02,2021-03-08,194.90493899873792
948,Luzerne,HUNTINGDON,Showing search results: 26 records,26,0.014664410603496898,235.02,2021-03-08,195.1222109419064
949,Luzerne,LAUREL HIGHLANDS,Showing search results: 18 records,18,0.02328589909443726,235.02,2021-03-08,193.5459508408797
950,Luzerne,MAHANOY,Showing search results: 68 records,68,0.031036056595162027,235.02,2021-03-08,200.87183934276587
951,Luzerne,MERCER,Showing search results: 12 records,12,0.011278195488721804,235.02,2021-03-08,186.37066729323308
952,Luzerne,MUNCY,Showing search results: 27 records,27,0.025257249766136577,235.02,2021-03-08,195.63550046772687
953,Luzerne,PHOENIX,Showing search results: 27 records,27,0.009018036072144289,235.02,2021-03-08,197.1000601202405
954,Luzerne,PINE GROVE,Showing search results: 13 records,13,0.013888888888888888,235.02,2021-03-08,190.977702991453
955,Luzerne,QUEHANNA BOOT CAMP,Showing search results: 11 records,11,0.04059040590405904,235.02,2021-03-08,197.30118081180814
956,Luzerne,ROCKVIEW,Showing search results: 30 records,30,0.01996007984031936,235.02,2021-03-08,196.51714570858283
957,Luzerne,SMITHFIELD,Showing search results: 14 records,14,0.013738959764474975,235.02,2021-03-08,194.1576054955839
958,Luzerne,SOMERSET,Showing search results: 14 records,14,0.006554307116104869,235.02,2021-03-08,191.95955992509363
959,Luzerne,WAYMART,Showing search results: 30 records,30,0.0353356890459364,235.02,2021-03-08,193.53401648998823
960,Lycoming,ALBION,Showing search results: 18 records,18,0.008514664143803218,221.54,2021-03-08,182.4374408703879
961,Lycoming,BENNER TOWNSHIP,Showing search results: 46 records,46,0.023517382413087935,221.54,2021-03-08,194.38251022494887
962,Lycoming,CAMBRIDGE SPRINGS,Showing search results: 14 records,14,0.016055045871559634,221.54,2021-03-08,194.4856766055046
963,Lycoming,CAMP HILL,Showing search results: 33 records,33,0.016649848637739658,221.54,2021-03-08,194.85490413723514
964,Lycoming,CHESTER,Showing search results: 7 records,7,0.00688298918387414,221.54,2021-03-08,197.31737463126842
965,Lycoming,COAL TOWNSHIP,Showing search results: 46 records,46,0.022083533365338453,221.54,2021-03-08,197.85577532405182
966,Lycoming,DALLAS,Showing search results: 19 records,19,0.01215611004478567,221.54,2021-03-08,198.31900191938578
967,Lycoming,FAYETTE,Showing search results: 21 records,21,0.010769230769230769,221.54,2021-03-08,185.0471076923077
968,Lycoming,FOREST,Showing search results: 30 records,30,0.013363028953229399,221.54,2021-03-08,190.62502004454345
969,Lycoming,FRACKVILLE,Showing search results: 10 records,10,0.00909090909090909,221.54,2021-03-08,196.2640818181818
970,Lycoming,GREENE,Showing search results: 11 records,11,0.006354708261120739,221.54,2021-03-08,185.38624494511842
971,Lycoming,HOUTZDALE,Showing search results: 32 records,32,0.013462347496844763,221.54,2021-03-08,194.90493899873792
972,Lycoming,HUNTINGDON,Showing search results: 18 records,18,0.01015228426395939,221.54,2021-03-08,195.1222109419064
973,Lycoming,LAUREL HIGHLANDS,Showing search results: 14 records,14,0.018111254851228976,221.54,2021-03-08,193.5459508408797
974,Lycoming,MAHANOY,Showing search results: 14 records,14,0.006389776357827476,221.54,2021-03-08,200.87183934276587
975,Lycoming,MERCER,Showing search results: 10 records,10,0.009398496240601503,221.54,2021-03-08,186.37066729323308
976,Lycoming,MUNCY,Showing search results: 21 records,21,0.019644527595884004,221.54,2021-03-08,195.63550046772687
977,Lycoming,PHOENIX,Showing search results: 21 records,21,0.0070140280561122245,221.54,2021-03-08,197.1000601202405
978,Lycoming,PINE GROVE,Showing search results: 8 records,8,0.008547008547008548,221.54,2021-03-08,190.977702991453
979,Lycoming,QUEHANNA BOOT CAMP,Showing search results: 3 records,3,0.01107011070110701,221.54,2021-03-08,197.30118081180814
980,Lycoming,ROCKVIEW,Showing search results: 37 records,37,0.024617431803060547,221.54,2021-03-08,196.51714570858283
981,Lycoming,SMITHFIELD,Showing search results: 16 records,16,0.015701668302257114,221.54,2021-03-08,194.1576054955839
982,Lycoming,SOMERSET,Showing search results: 24 records,24,0.011235955056179775,221.54,2021-03-08,191.95955992509363
983,Lycoming,WAYMART,Showing search results: 6 records,6,0.007067137809187279,221.54,2021-03-08,193.53401648998823
984,McKean,ALBION,Showing search results: 20 records,20,0.00946073793755913,160.0,2021-03-08,182.4374408703879
985,McKean,BENNER TOWNSHIP,Showing search results: 12 records,12,0.006134969325153374,160.0,2021-03-08,194.38251022494887
986,McKean,CAMBRIDGE SPRINGS,Showing search results: 11 records,11,0.01261467889908257,160.0,2021-03-08,194.4856766055046
987,McKean,CAMP HILL,Showing search results: 3 records,3,0.0015136226034308778,160.0,2021-03-08,194.85490413723514
988,McKean,CHESTER,Showing search results: 1 records,1,0.0009832841691248771,160.0,2021-03-08,197.31737463126842
989,McKean,COAL TOWNSHIP,Showing search results: 1 records,1,0.00048007681228996637,160.0,2021-03-08,197.85577532405182
990,McKean,DALLAS,Showing search results: 1 records,1,0.0006397952655150352,160.0,2021-03-08,198.31900191938578
991,McKean,FAYETTE,Showing search results: 7 records,7,0.0035897435897435897,160.0,2021-03-08,185.0471076923077
992,McKean,FOREST,Showing search results: 20 records,20,0.008908685968819599,160.0,2021-03-08,190.62502004454345
993,McKean,FRACKVILLE,Showing search results: 1 records,1,0.0009090909090909091,160.0,2021-03-08,196.2640818181818
994,McKean,GREENE,Showing search results: 7 records,7,0.004043905257076834,160.0,2021-03-08,185.38624494511842
995,McKean,HOUTZDALE,Showing search results: 15 records,15,0.006310475389145982,160.0,2021-03-08,194.90493899873792
996,McKean,HUNTINGDON,Showing search results: 4 records,4,0.0022560631697687537,160.0,2021-03-08,195.1222109419064
997,McKean,LAUREL HIGHLANDS,Showing search results: 3 records,3,0.0038809831824062097,160.0,2021-03-08,193.5459508408797
998,McKean,MAHANOY,Showing search results: no results found,0,0.0,160.0,2021-03-08,200.87183934276587
999,McKean,MERCER,Showing search results: 11 records,11,0.010338345864661654,160.0,2021-03-08,186.37066729323308
1000,McKean,MUNCY,Showing search results: 7 records,7,0.006548175865294668,160.0,2021-03-08,195.63550046772687
1001,McKean,PHOENIX,Showing search results: 1 records,1,0.00033400133600534405,160.0,2021-03-08,197.1000601202405
1002,McKean,PINE GROVE,Showing search results: 4 records,4,0.004273504273504274,160.0,2021-03-08,190.977702991453
1003,McKean,QUEHANNA BOOT CAMP,Showing search results: 5 records,5,0.01845018450184502,160.0,2021-03-08,197.30118081180814
1004,McKean,ROCKVIEW,Showing search results: 2 records,2,0.0013306719893546241,160.0,2021-03-08,196.51714570858283
1005,McKean,SMITHFIELD,Showing search results: 2 records,2,0.001962708537782139,160.0,2021-03-08,194.1576054955839
1006,McKean,SOMERSET,Showing search results: 2 records,2,0.0009363295880149813,160.0,2021-03-08,191.95955992509363
1007,McKean,WAYMART,Showing search results: 1 records,1,0.001177856301531213,160.0,2021-03-08,193.53401648998823
1008,Mercer,ALBION,Showing search results: 77 records,77,0.03642384105960265,221.16,2021-03-08,182.4374408703879
1009,Mercer,BENNER TOWNSHIP,Showing search results: 8 records,8,0.00408997955010225,221.16,2021-03-08,194.38251022494887
1010,Mercer,CAMBRIDGE SPRINGS,Showing search results: 24 records,24,0.027522935779816515,221.16,2021-03-08,194.4856766055046
1011,Mercer,CAMP HILL,Showing search results: 16 records,16,0.008072653884964682,221.16,2021-03-08,194.85490413723514
1012,Mercer,CHESTER,Showing search results: 2 records,2,0.0019665683382497543,221.16,2021-03-08,197.31737463126842
1013,Mercer,COAL TOWNSHIP,Showing search results: 3 records,3,0.0014402304368698992,221.16,2021-03-08,197.85577532405182
1014,Mercer,DALLAS,Showing search results: 4 records,4,0.0025591810620601407,221.16,2021-03-08,198.31900191938578
1015,Mercer,FAYETTE,Showing search results: 27 records,27,0.013846153846153847,221.16,2021-03-08,185.0471076923077
1016,Mercer,FOREST,Showing search results: 41 records,41,0.01826280623608018,221.16,2021-03-08,190.62502004454345
1017,Mercer,FRACKVILLE,Showing search results: 1 records,1,0.0009090909090909091,221.16,2021-03-08,196.2640818181818
1018,Mercer,GREENE,Showing search results: 23 records,23,0.013287117273252455,221.16,2021-03-08,185.38624494511842
1019,Mercer,HOUTZDALE,Showing search results: 13 records,13,0.005469078670593185,221.16,2021-03-08,194.90493899873792
1020,Mercer,HUNTINGDON,Showing search results: 10 records,10,0.0056401579244218835,221.16,2021-03-08,195.1222109419064
1021,Mercer,LAUREL HIGHLANDS,Showing search results: 4 records,4,0.00517464424320828,221.16,2021-03-08,193.5459508408797
1022,Mercer,MAHANOY,Showing search results: 1 records,1,0.00045641259698767686,221.16,2021-03-08,200.87183934276587
1023,Mercer,MERCER,Showing search results: 42 records,42,0.039473684210526314,221.16,2021-03-08,186.37066729323308
1024,Mercer,MUNCY,Showing search results: 5 records,5,0.004677268475210477,221.16,2021-03-08,195.63550046772687
1025,Mercer,PHOENIX,Showing search results: 5 records,5,0.0016700066800267202,221.16,2021-03-08,197.1000601202405
1026,Mercer,PINE GROVE,Showing search results: 8 records,8,0.008547008547008548,221.16,2021-03-08,190.977702991453
1027,Mercer,QUEHANNA BOOT CAMP,Showing search results: 3 records,3,0.01107011070110701,221.16,2021-03-08,197.30118081180814
1028,Mercer,ROCKVIEW,Showing search results: 5 records,5,0.00332667997338656,221.16,2021-03-08,196.51714570858283
1029,Mercer,SMITHFIELD,Showing search results: 19 records,19,0.018645731108930325,221.16,2021-03-08,194.1576054955839
1030,Mercer,SOMERSET,Showing search results: 14 records,14,0.006554307116104869,221.16,2021-03-08,191.95955992509363
1031,Mercer,WAYMART,Showing search results: 2 records,2,0.002355712603062426,221.16,2021-03-08,193.53401648998823
1032,Mifflin,ALBION,Showing search results: 3 records,3,0.0014191106906338694,372.79,2021-03-08,182.4374408703879
1033,Mifflin,BENNER TOWNSHIP,Showing search results: 13 records,13,0.0066462167689161555,372.79,2021-03-08,194.38251022494887
1034,Mifflin,CAMBRIDGE SPRINGS,Showing search results: 6 records,6,0.006880733944954129,372.79,2021-03-08,194.4856766055046
1035,Mifflin,CAMP HILL,Showing search results: 9 records,9,0.004540867810292634,372.79,2021-03-08,194.85490413723514
1036,Mifflin,CHESTER,Showing search results: 4 records,4,0.003933136676499509,372.79,2021-03-08,197.31737463126842
1037,Mifflin,COAL TOWNSHIP,Showing search results: 1 records,1,0.00048007681228996637,372.79,2021-03-08,197.85577532405182
1038,Mifflin,DALLAS,Showing search results: no results found,0,0.0,372.79,2021-03-08,198.31900191938578
1039,Mifflin,FAYETTE,Showing search results: 4 records,4,0.0020512820512820513,372.79,2021-03-08,185.0471076923077
1040,Mifflin,FOREST,Showing search results: 9 records,9,0.004008908685968819,372.79,2021-03-08,190.62502004454345
1041,Mifflin,FRACKVILLE,Showing search results: no results found,0,0.0,372.79,2021-03-08,196.2640818181818
1042,Mifflin,GREENE,Showing search results: 3 records,3,0.0017331022530329288,372.79,2021-03-08,185.38624494511842
1043,Mifflin,HOUTZDALE,Showing search results: 11 records,11,0.004627681952040387,372.79,2021-03-08,194.90493899873792
1044,Mifflin,HUNTINGDON,Showing search results: 13 records,13,0.007332205301748449,372.79,2021-03-08,195.1222109419064
1045,Mifflin,LAUREL HIGHLANDS,Showing search results: 4 records,4,0.00517464424320828,372.79,2021-03-08,193.5459508408797
1046,Mifflin,MAHANOY,Showing search results: 2 records,2,0.0009128251939753537,372.79,2021-03-08,200.87183934276587
1047,Mifflin,MERCER,Showing search results: 8 records,8,0.007518796992481203,372.79,2021-03-08,186.37066729323308
1048,Mifflin,MUNCY,Showing search results: 9 records,9,0.00841908325537886,372.79,2021-03-08,195.63550046772687
1049,Mifflin,PHOENIX,Showing search results: 6 records,6,0.002004008016032064,372.79,2021-03-08,197.1000601202405
1050,Mifflin,PINE GROVE,Showing search results: 5 records,5,0.005341880341880342,372.79,2021-03-08,190.977702991453
1051,Mifflin,QUEHANNA BOOT CAMP,Showing search results: 2 records,2,0.007380073800738007,372.79,2021-03-08,197.30118081180814
